Date,EmpID,ProgramKey,TrainingType,Outcome,Days,Cost,InEmployment
2023-07-12,2946,3,Internal,Failed,4,655.83,Yes
2022-08-13,2947,4,External,Incomplete,1,543.81,Yes
2022-11-01,2948,5,Internal,Failed,1,482.47,Yes
2023-03-09,2949,1,Internal,Passed,3,310.41,Yes
2023-03-19,2950,5,Internal,Completed,2,331.52,No
2022-09-07,2951,3,External,Passed,3,973.96,Yes
2023-05-08,2952,1,Internal,Completed,3,149.09,Yes
2022-12-11,2953,3,External,Incomplete,4,925.16,Yes
2022-10-23,2954,4,External,Passed,2,833.13,No
2023-06-04,2955,4,External,Failed,5,191.49,No
2022-10-13,2956,2,External,Passed,3,474.15,Yes
2022-08-30,2957,4,External,Failed,1,550.42,Yes
2023-02-09,2958,5,External,Incomplete,1,681.23,Yes
2023-07-06,2959,2,Internal,Incomplete,5,657.64,No
2022-12-16,2960,4,Internal,Incomplete,4,449.66,Yes
2023-01-19,2961,3,External,Passed,5,587.25,Yes
2022-08-28,2962,2,Internal,Failed,2,198.55,Yes
2023-06-08,2963,2,External,Completed,5,629.24,Yes
2022-10-14,2964,1,Internal,Incomplete,2,614.06,Yes
2023-03-07,2965,4,External,Completed,3,426.26,Yes
2022-10-17,2966,4,Internal,Passed,5,197.73,Yes
2023-07-21,2967,2,External,Incomplete,3,145.68,No
2022-11-20,2968,2,Internal,Failed,3,764.74,Yes
2022-10-18,2969,2,Internal,Passed,3,405.4,No
2023-01-16,2970,3,External,Failed,4,689.49,No
2023-04-12,2971,4,Internal,Incomplete,2,141.14,No
2023-03-01,2972,3,Internal,Passed,1,788.69,Yes
2023-07-13,2973,5,Internal,Failed,5,458.81,Yes
2023-04-27,2974,4,Internal,Passed,5,140.91,Yes
2023-07-12,2975,3,External,Completed,5,551.76,No
2023-06-09,2976,1,Internal,Passed,5,720.1,No
2023-04-01,2977,4,Internal,Passed,4,640.05,Yes
2022-11-02,2978,1,Internal,Failed,1,470.62,Yes
2023-06-10,2979,3,External,Failed,4,257.87,Yes
2023-02-17,2980,2,External,Passed,4,970.09,Yes
2023-06-25,2981,1,External,Completed,2,197.96,No
2022-10-31,2982,4,External,Failed,2,166.78,Yes
2023-06-25,2983,4,External,Passed,4,267.6,Yes
2023-05-24,2984,4,Internal,Incomplete,1,671.21,No
2022-10-25,2985,2,Internal,Failed,4,813.43,No
2023-02-20,2986,1,Internal,Completed,1,501.89,No
2023-01-20,2987,3,External,Failed,4,133.4,Yes
2023-01-03,2988,2,Internal,Failed,4,312.8,Yes
2022-11-24,2989,1,External,Failed,3,272.76,Yes
2023-05-14,2990,4,External,Passed,3,494.03,Yes
2022-12-02,2991,4,Internal,Completed,3,722.92,Yes
2023-02-03,2992,3,Internal,Passed,1,125.34,Yes
2022-11-03,2993,1,Internal,Incomplete,3,559.24,Yes
2022-12-14,2994,4,External,Incomplete,1,936.24,Yes
2023-07-03,2995,5,Internal,Passed,1,440.35,No
2022-09-30,2996,5,Internal,Passed,2,727.12,No
2023-02-16,2997,1,External,Completed,4,433.14,Yes
2022-10-17,2998,2,External,Failed,1,764.14,No
2023-06-14,2999,2,Internal,Passed,5,800.21,No
2023-05-11,3000,5,External,Incomplete,2,172.72,Yes
2022-12-26,3001,1,Internal,Passed,5,346.93,No
2023-02-05,3002,3,Internal,Passed,4,247.81,Yes
2022-11-16,3003,5,Internal,Passed,4,144.84,Yes
2023-03-07,3004,5,Internal,Incomplete,1,183.63,No
2023-03-21,3005,1,Internal,Passed,5,997.4,Yes
2023-05-13,3006,1,External,Passed,3,415.18,Yes
2023-07-19,3007,2,External,Incomplete,5,147.35,No
2023-03-15,3008,3,Internal,Incomplete,3,967.08,No
2022-11-20,3009,3,Internal,Incomplete,4,637.86,No
2022-09-11,3010,4,External,Failed,3,299.13,No
2022-10-11,3011,3,External,Incomplete,3,935.75,No
2022-09-22,3012,5,External,Failed,3,494.02,No
2023-05-23,3013,3,Internal,Incomplete,4,776.3,Yes
2023-02-01,3014,3,Internal,Completed,3,326.37,No
2022-11-18,3015,2,External,Completed,1,108.95,Yes
2023-01-26,3016,1,Internal,Completed,4,550.9,Yes
2022-08-19,3017,5,Internal,Incomplete,4,795.89,No
2023-04-02,3018,1,External,Passed,1,980.49,Yes
2022-11-18,3019,5,External,Failed,1,155.46,Yes
2023-06-19,3020,4,External,Completed,2,367.74,No
2023-08-04,3021,2,External,Passed,3,115.55,Yes
2022-12-15,3022,1,External,Completed,3,848.52,No
2023-05-04,3023,4,Internal,Passed,5,321.61,No
2022-12-21,3024,5,External,Passed,4,957.12,Yes
2022-08-27,3025,1,External,Incomplete,3,177.63,Yes
2022-11-02,3026,2,External,Passed,3,864.03,Yes
2023-07-05,3027,1,External,Incomplete,4,707.06,Yes
2022-10-20,3028,1,Internal,Completed,4,690.29,No
2023-07-03,3029,4,External,Incomplete,1,721.83,No
2022-12-24,3030,5,Internal,Passed,2,287.34,Yes
2022-12-31,3031,5,External,Incomplete,2,783.36,Yes
2022-10-28,3032,5,External,Passed,1,709.78,No
2023-01-08,3033,2,Internal,Incomplete,4,714.64,No
2022-11-25,3034,3,Internal,Passed,2,947.76,Yes
2023-05-09,3035,2,Internal,Completed,1,498.19,Yes
2023-06-19,3036,5,Internal,Failed,3,516.4,Yes
2023-05-01,3037,3,Internal,Failed,5,374.69,Yes
2022-08-17,3038,2,Internal,Incomplete,5,244.22,No
2023-01-05,3039,3,Internal,Completed,2,130.81,Yes
2022-12-30,3040,5,Internal,Passed,5,321.03,Yes
2023-07-28,3041,4,Internal,Completed,4,354.82,Yes
2023-02-03,3042,5,Internal,Incomplete,2,513.54,No
2023-02-21,3043,2,External,Completed,5,658.12,Yes
2022-12-20,3044,3,Internal,Passed,2,643.75,No
2023-03-03,3045,1,External,Incomplete,2,290.75,Yes
2023-01-14,3046,1,Internal,Passed,2,767.56,No
2023-06-13,3047,2,External,Passed,1,507.74,Yes
2023-01-08,3048,2,Internal,Completed,2,919.75,No
2023-01-20,3049,4,External,Incomplete,4,510.95,No
2022-11-06,3050,4,External,Completed,2,826.19,Yes
2023-05-02,3051,3,External,Incomplete,1,992.48,No
2022-10-01,3052,5,External,Incomplete,3,824.73,Yes
2023-07-04,3053,1,External,Failed,2,588.35,No
2023-06-07,3054,3,External,Incomplete,5,144.66,Yes
2023-04-05,3055,5,Internal,Failed,3,833.23,No
2023-06-20,3056,1,External,Passed,1,535.51,Yes
2023-05-28,3057,3,Internal,Completed,4,961.84,Yes
2023-03-17,3058,3,Internal,Completed,1,193.58,No
2023-07-10,3059,1,External,Completed,1,164.35,Yes
2022-08-30,3060,2,Internal,Failed,3,165.67,Yes
2022-09-10,3061,5,External,Incomplete,5,602.56,No
2023-07-26,3062,3,Internal,Passed,1,312.91,Yes
2022-09-28,3063,4,External,Failed,3,767.52,Yes
2023-07-31,3064,4,Internal,Incomplete,5,166.35,Yes
2023-06-11,3065,4,Internal,Incomplete,1,997.24,No
2022-10-18,3066,1,External,Failed,3,258.73,Yes
2022-09-01,3067,1,External,Completed,1,483.26,Yes
2022-11-18,3068,2,External,Completed,3,261.81,Yes
2023-05-10,3069,5,External,Incomplete,1,767.33,No
2022-12-05,3070,1,External,Failed,5,848.76,No
2023-05-30,3071,4,External,Incomplete,4,647.01,No
2023-01-19,3072,4,Internal,Failed,1,230.6,No
2023-01-28,3073,2,Internal,Completed,1,681.4,Yes
2023-07-03,3074,3,Internal,Passed,1,356.98,No
2023-02-20,3075,3,External,Completed,4,602.12,No
2022-11-14,3076,1,External,Passed,5,547.83,No
2022-10-31,3077,4,External,Failed,3,726.88,Yes
2023-03-05,3078,3,Internal,Completed,1,548.95,Yes
2023-06-28,3079,1,External,Completed,4,519.81,No
2023-03-25,3080,5,Internal,Incomplete,5,121.62,No
2022-08-28,3081,2,Internal,Completed,2,316.38,Yes
2023-05-15,3082,4,External,Incomplete,4,696.51,Yes
2023-05-08,3083,5,External,Completed,2,413.66,Yes
2023-03-14,3084,2,External,Completed,5,109.14,No
2023-02-23,3085,5,External,Failed,2,855.84,Yes
2023-06-27,3086,1,Internal,Incomplete,2,288.09,Yes
2023-07-08,3087,1,Internal,Passed,2,776.34,Yes
2023-05-25,3088,2,External,Incomplete,3,732.88,Yes
2023-01-02,3089,3,Internal,Failed,4,788.1,Yes
2022-11-24,3090,5,Internal,Incomplete,4,284.29,No
2022-11-10,3091,4,External,Completed,5,872.29,No
2022-10-07,3092,3,Internal,Passed,1,372.99,Yes
2023-04-25,3093,1,Internal,Passed,5,229.87,No
2023-03-01,3094,4,Internal,Failed,2,544.31,No
2022-08-26,3095,1,Internal,Failed,4,461.79,Yes
2023-04-29,3096,5,Internal,Failed,1,108.99,No
2022-12-30,3097,4,Internal,Incomplete,5,166.08,No
2022-10-04,3098,3,External,Passed,1,801.69,Yes
2023-05-31,3099,5,Internal,Passed,4,355.34,Yes
2023-07-16,3100,5,External,Incomplete,4,136.94,No
2023-05-21,3101,5,Internal,Completed,4,849.63,Yes
2023-04-09,3102,2,Internal,Incomplete,5,524.34,No
2023-02-25,3103,5,External,Failed,1,141.25,No
2023-08-02,3104,4,Internal,Incomplete,3,852.79,Yes
2022-08-30,3105,5,External,Failed,3,805.93,No
2023-05-06,3106,1,External,Incomplete,3,957.31,Yes
2023-05-16,3107,3,Internal,Failed,1,855.26,No
2023-07-07,3108,2,External,Completed,1,755.13,No
2023-06-12,3109,2,External,Failed,1,260.84,Yes
2022-10-29,3110,5,External,Completed,3,299.97,Yes
2023-06-06,3111,3,Internal,Incomplete,1,374.9,Yes
2022-09-23,3112,5,Internal,Passed,5,168.79,No
2022-11-19,3113,3,Internal,Passed,5,236.27,No
2023-01-10,3114,5,Internal,Passed,5,569.5,Yes
2023-07-02,3115,5,Internal,Incomplete,3,386.26,No
2022-08-23,3116,4,External,Failed,4,323.12,Yes
2023-04-16,3117,1,External,Passed,5,461.57,Yes
2022-11-06,3118,5,External,Incomplete,2,543.74,No
2023-02-26,3119,3,External,Passed,1,899.2,Yes
2023-07-05,3120,4,External,Incomplete,2,144.25,No
2023-04-22,3121,3,External,Failed,1,854.54,No
2023-01-16,3122,2,External,Completed,4,107.47,No
2023-01-01,3123,1,External,Failed,4,479.0,Yes
2022-09-02,3124,2,External,Passed,2,965.62,No
2023-07-10,3125,3,External,Passed,2,459.53,No
2023-07-21,3126,1,External,Passed,4,667.54,Yes
2023-02-19,3127,4,External,Failed,5,309.74,No
2023-02-28,3128,1,Internal,Completed,1,830.63,Yes
2023-06-11,3129,5,Internal,Incomplete,4,277.31,Yes
2023-03-21,3130,2,Internal,Incomplete,3,501.5,No
2023-01-15,3131,3,Internal,Completed,3,937.85,No
2023-03-16,3132,1,Internal,Incomplete,3,134.92,No
2022-10-10,3133,1,External,Incomplete,3,946.99,No
2023-03-18,3134,5,External,Completed,4,945.68,No
2023-01-28,3135,1,Internal,Passed,5,142.21,Yes
2022-11-22,3136,4,External,Failed,2,386.95,Yes
2023-06-11,3137,5,External,Passed,4,641.68,Yes
2023-07-26,3138,4,Internal,Failed,2,295.67,No
2023-04-23,3139,1,External,Completed,4,649.64,Yes
2022-12-12,3140,5,External,Failed,1,402.77,Yes
2023-04-01,3141,3,Internal,Incomplete,3,311.92,Yes
2023-01-09,3142,1,External,Incomplete,5,730.99,Yes
2023-05-22,3143,4,Internal,Incomplete,3,330.04,Yes
2023-07-15,3144,1,Internal,Passed,3,848.99,Yes
2023-05-30,3145,3,Internal,Passed,4,773.76,No
2023-03-06,3146,5,External,Passed,5,560.03,Yes
2022-12-20,3147,4,External,Completed,4,820.65,No
2023-04-10,3148,1,External,Completed,2,727.06,No
2023-07-07,3149,2,Internal,Failed,2,858.12,No
2023-01-28,3150,2,External,Failed,4,781.04,Yes
2022-10-06,3151,4,Internal,Passed,2,978.88,Yes
2023-03-24,3152,1,Internal,Failed,4,955.95,No
2023-07-11,3153,1,External,Passed,5,897.64,No
2023-05-25,3154,2,External,Passed,4,418.08,Yes
2022-08-27,3155,1,External,Failed,5,336.64,No
2023-04-02,3156,1,External,Failed,4,171.46,No
2023-05-26,3157,4,Internal,Incomplete,3,401.9,No
2022-12-19,3158,1,Internal,Passed,5,266.62,No
2023-04-19,3159,5,External,Failed,2,913.36,No
2023-01-11,3160,3,Internal,Failed,3,619.29,Yes
2022-09-15,3161,2,External,Passed,3,398.98,No
2023-07-24,3162,5,Internal,Failed,5,569.76,No
2022-10-01,3163,4,Internal,Passed,4,807.32,Yes
2023-02-10,3164,4,External,Passed,3,981.17,Yes
2022-08-28,3165,3,External,Failed,4,972.9,No
2023-01-27,3166,4,Internal,Incomplete,4,928.71,No
2023-01-15,3167,3,External,Passed,1,975.21,Yes
2023-05-10,3168,3,External,Failed,5,613.58,Yes
2023-02-25,3169,1,Internal,Completed,4,109.96,No
2022-08-28,3170,5,External,Failed,2,361.28,Yes
2023-06-30,3171,3,External,Failed,4,248.66,No
2022-12-25,3172,2,External,Failed,5,742.18,Yes
2023-06-01,3173,1,External,Incomplete,3,573.31,No
2022-12-09,3174,1,External,Completed,4,860.91,Yes
2023-05-22,3175,5,External,Failed,4,686.77,No
2023-01-24,3176,3,External,Passed,5,638.26,No
2023-03-25,3177,3,External,Incomplete,2,423.71,No
2023-05-02,3178,1,Internal,Incomplete,3,708.78,Yes
2023-05-03,3179,3,Internal,Passed,2,376.96,No
2023-07-03,3180,4,External,Completed,1,829.59,No
2023-01-13,3181,3,Internal,Incomplete,4,900.21,No
2023-05-02,3182,5,Internal,Passed,2,825.61,Yes
2023-07-28,3183,2,External,Completed,1,205.22,Yes
2022-09-09,3184,5,Internal,Failed,3,441.79,Yes
2022-11-28,3185,1,External,Passed,3,491.87,Yes
2023-04-10,3186,5,Internal,Failed,4,927.48,No
2023-07-26,3187,3,Internal,Completed,3,831.15,No
2023-05-16,3188,3,Internal,Incomplete,3,976.9,Yes
2022-09-11,3189,3,Internal,Passed,5,574.76,No
2023-07-13,3190,3,External,Passed,3,911.6,Yes
2023-02-05,3191,4,External,Incomplete,3,476.39,No
2022-08-28,3192,5,Internal,Incomplete,1,752.12,No
2023-04-16,3193,4,External,Completed,3,240.94,Yes
2023-01-23,3194,3,Internal,Passed,5,143.28,Yes
2023-06-28,3195,2,External,Failed,1,556.09,No
2023-06-06,3196,2,Internal,Passed,5,518.62,No
2022-11-10,3197,2,Internal,Failed,4,694.79,Yes
2023-06-01,3198,1,Internal,Completed,2,445.34,Yes
2022-09-23,3199,5,Internal,Incomplete,5,609.18,Yes
2023-03-18,3200,1,Internal,Completed,1,473.02,Yes
2023-06-05,3201,3,Internal,Failed,2,758.46,Yes
2022-08-30,3202,2,Internal,Passed,3,194.06,Yes
2022-09-01,3203,4,External,Passed,2,317.06,Yes
2022-08-09,3204,1,Internal,Passed,1,291.9,No
2023-06-04,3205,2,External,Incomplete,3,407.29,No
2023-04-01,3206,3,Internal,Passed,2,143.32,Yes
2023-02-17,3207,5,External,Passed,3,724.51,Yes
2023-04-03,3208,3,Internal,Passed,2,955.32,No
2023-03-06,3209,4,Internal,Incomplete,5,259.71,Yes
2022-12-31,3210,4,External,Failed,2,128.89,Yes
2022-10-13,3211,2,External,Incomplete,4,513.76,No
2023-01-20,3212,2,External,Failed,2,944.89,No
2023-04-09,3213,1,External,Passed,2,494.29,No
2023-01-25,3214,4,Internal,Incomplete,4,521.05,Yes
2023-07-06,3215,1,External,Failed,3,183.77,Yes
2023-03-17,3216,3,External,Passed,5,143.08,Yes
2023-06-09,3217,2,External,Passed,3,723.2,No
2023-01-21,3218,3,External,Incomplete,2,526.6,Yes
2023-03-28,3219,1,External,Passed,2,771.06,Yes
2022-11-11,3220,5,Internal,Failed,4,839.86,No
2023-05-11,3221,1,Internal,Failed,4,628.77,No
2022-09-25,3222,1,Internal,Completed,3,433.67,Yes
2023-03-14,3223,1,Internal,Incomplete,4,158.97,Yes
2022-09-14,3224,4,External,Completed,2,107.77,No
2023-07-26,3225,1,Internal,Completed,1,374.1,No
2023-03-01,3226,3,External,Incomplete,2,471.42,Yes
2023-01-05,3227,5,External,Incomplete,2,431.12,No
2022-08-09,3228,2,External,Passed,3,272.77,Yes
2022-12-30,3229,5,Internal,Incomplete,3,757.48,Yes
2022-10-14,3230,4,External,Completed,5,466.81,Yes
2022-10-24,3231,2,External,Failed,3,668.59,Yes
2023-06-27,3232,1,External,Failed,5,318.34,No
2022-12-28,3233,1,Internal,Incomplete,2,403.42,No
2022-11-03,3234,3,Internal,Completed,3,185.58,Yes
2023-02-08,3235,4,Internal,Failed,3,667.23,No
2022-12-17,3236,1,Internal,Completed,5,209.99,No
2023-06-12,3237,3,Internal,Failed,5,114.81,Yes
2023-02-08,3238,4,External,Incomplete,2,964.12,No
2022-10-15,3239,3,External,Passed,1,818.77,Yes
2022-10-15,3240,4,External,Passed,3,801.31,No
2022-10-14,3241,1,Internal,Completed,5,674.84,Yes
2022-10-25,3242,1,Internal,Incomplete,2,364.55,No
2022-09-20,3243,5,Internal,Completed,1,174.03,Yes
2022-12-01,3244,1,Internal,Failed,4,816.37,Yes
2023-04-29,3245,4,External,Incomplete,1,163.79,No
2023-01-31,3246,5,Internal,Failed,1,325.19,No
2023-02-26,3247,1,Internal,Completed,1,834.12,No
2023-01-28,3248,2,External,Completed,2,222.11,Yes
2023-03-08,3249,1,Internal,Failed,4,875.83,Yes
2023-02-06,3250,1,External,Completed,1,232.39,Yes
2022-11-25,3251,3,Internal,Completed,4,719.24,No
2022-11-08,3252,1,Internal,Incomplete,5,102.7,No
2023-04-21,3253,1,External,Failed,2,869.46,No
2023-05-09,3254,3,External,Failed,2,823.95,No
2022-08-07,3255,3,External,Incomplete,3,975.75,No
2023-04-01,3256,2,External,Failed,4,202.81,Yes
2023-06-24,3257,4,External,Completed,3,309.86,Yes
2023-07-16,3258,3,Internal,Completed,2,909.73,Yes
2023-01-11,3259,4,Internal,Failed,5,577.84,No
2022-12-03,3260,2,External,Failed,2,681.18,Yes
2023-04-17,3261,4,External,Failed,3,253.14,Yes
2023-05-10,3262,1,Internal,Passed,4,959.73,Yes
2023-04-11,3263,4,Internal,Passed,5,320.26,Yes
2022-09-01,3264,3,Internal,Failed,4,506.18,Yes
2022-12-07,3265,2,External,Failed,1,721.96,Yes
2022-11-17,3266,4,External,Incomplete,5,157.85,Yes
2022-10-27,3267,1,External,Incomplete,1,980.78,No
2023-06-24,3268,4,Internal,Failed,5,988.08,Yes
2023-04-11,3269,2,Internal,Passed,1,322.45,Yes
2022-10-13,3270,3,External,Passed,1,147.59,Yes
2023-03-15,3271,5,External,Passed,3,747.02,No
2023-01-30,3272,3,External,Passed,2,419.09,No
2022-11-04,3273,5,Internal,Passed,3,484.19,Yes
2022-12-07,3274,2,External,Failed,3,293.34,No
2022-11-28,3275,5,Internal,Incomplete,3,942.66,Yes
2022-08-15,3276,4,External,Completed,3,826.54,Yes
2023-03-14,3277,4,Internal,Passed,1,997.87,No
2023-03-15,3278,3,Internal,Failed,3,855.9,No
2022-10-30,3279,5,Internal,Incomplete,4,518.24,No
2022-09-24,3280,4,External,Incomplete,3,580.09,No
2023-01-23,3281,4,Internal,Passed,3,104.8,Yes
2023-05-09,3282,4,External,Failed,2,939.86,Yes
2023-03-03,3283,1,Internal,Incomplete,2,353.7,Yes
2022-10-20,3284,5,External,Incomplete,5,538.22,Yes
2023-05-07,3285,4,External,Incomplete,2,698.54,Yes
2023-05-16,3286,4,External,Completed,1,692.96,Yes
2022-08-18,3287,4,Internal,Incomplete,3,997.37,Yes
2022-12-15,3288,2,Internal,Failed,1,523.79,Yes
2023-03-31,3289,2,Internal,Completed,5,923.23,Yes
2023-01-24,3290,2,External,Completed,5,406.19,Yes
2022-10-02,3291,5,Internal,Completed,2,394.74,No
2023-01-03,3292,3,Internal,Passed,5,237.3,No
2023-01-19,3293,3,Internal,Incomplete,2,261.25,No
2023-07-09,3294,1,External,Incomplete,3,582.07,No
2022-10-04,3295,3,Internal,Passed,4,286.88,Yes
2023-07-17,3296,1,Internal,Passed,2,602.7,No
2023-05-11,3297,1,External,Incomplete,1,440.54,No
2023-04-15,3298,2,Internal,Completed,1,549.56,No
2023-04-02,3299,3,Internal,Incomplete,4,721.03,Yes
2023-04-24,3300,3,External,Incomplete,2,897.32,No
2023-02-03,3301,2,Internal,Incomplete,1,443.13,No
2023-03-16,3302,1,External,Incomplete,4,584.29,No
2023-07-19,3303,2,Internal,Incomplete,2,249.76,Yes
2023-06-15,3304,1,External,Incomplete,2,123.32,Yes
2022-12-01,3305,4,Internal,Completed,1,149.24,No
2023-01-13,3306,4,External,Incomplete,3,267.72,No
2023-01-28,3307,3,Internal,Passed,5,837.16,Yes
2023-04-05,3308,4,Internal,Passed,4,864.47,Yes
2022-09-15,3309,2,External,Completed,3,547.86,Yes
2023-07-22,3310,4,External,Incomplete,3,514.23,No
2022-12-10,3311,1,Internal,Passed,3,773.82,No
2022-11-11,3312,1,Internal,Failed,4,760.81,Yes
2023-03-30,3313,5,Internal,Failed,1,705.95,Yes
2023-06-10,3314,2,External,Incomplete,2,651.52,Yes
2023-02-03,3315,3,Internal,Incomplete,1,976.59,No
2022-08-17,3316,1,Internal,Failed,1,780.12,Yes
2022-12-20,3317,2,External,Passed,1,870.15,Yes
2022-09-16,3318,3,Internal,Incomplete,2,728.28,No
2023-06-27,3319,5,Internal,Completed,2,141.88,Yes
2022-10-16,3320,4,Internal,Completed,3,678.77,Yes
2022-08-23,3321,4,Internal,Passed,1,134.05,Yes
2023-05-11,3322,1,External,Failed,5,371.76,No
2022-09-27,3323,1,External,Incomplete,5,967.51,No
2023-06-16,3324,5,External,Failed,3,468.78,No
2023-04-17,3325,5,External,Completed,4,747.42,No
2022-11-06,3326,4,Internal,Completed,3,115.27,Yes
2023-06-04,3327,2,Internal,Incomplete,3,454.55,Yes
2022-11-26,3328,5,Internal,Failed,1,391.22,Yes
2022-12-21,3329,2,External,Incomplete,3,845.51,Yes
2023-04-22,3330,4,External,Incomplete,2,713.22,Yes
2022-08-11,3331,1,Internal,Passed,2,242.55,No
2023-02-09,3332,5,Internal,Completed,5,385.68,Yes
2023-01-05,3333,2,Internal,Passed,4,995.4,No
2022-10-23,3334,4,External,Completed,5,583.4,No
2023-03-17,3335,4,Internal,Incomplete,5,388.61,No
2023-04-02,3336,3,Internal,Incomplete,4,290.13,Yes
2023-04-28,3337,2,Internal,Failed,3,933.76,Yes
2023-06-23,3338,4,External,Incomplete,3,796.62,Yes
2023-02-02,3339,2,External,Failed,4,986.69,Yes
2023-07-09,3340,5,External,Failed,4,965.82,Yes
2023-07-19,3341,5,Internal,Failed,1,933.59,No
2022-11-15,3342,3,Internal,Failed,4,583.66,Yes
2023-07-05,3343,5,External,Failed,2,819.62,No
2022-11-20,3344,1,Internal,Failed,5,925.0,Yes
2022-12-28,3345,4,External,Incomplete,5,127.93,Yes
2022-10-27,3346,3,Internal,Incomplete,1,608.47,No
2023-01-24,3347,5,External,Incomplete,1,501.92,No
2023-04-29,3348,4,Internal,Passed,2,922.33,Yes
2022-08-31,3349,4,Internal,Incomplete,5,306.01,No
2022-09-30,3350,4,Internal,Passed,2,963.95,No
2023-02-17,3351,1,External,Incomplete,1,388.02,No
2023-04-26,3352,4,Internal,Failed,1,140.61,Yes
2023-03-14,3353,4,External,Incomplete,3,749.47,Yes
2022-11-19,3354,1,Internal,Incomplete,5,503.22,Yes
2023-06-14,3355,3,Internal,Passed,4,492.21,Yes
2022-08-08,3356,3,External,Completed,5,890.94,Yes
2023-07-12,3357,5,Internal,Failed,2,621.3,Yes
2022-08-28,3358,2,External,Failed,5,806.4,Yes
2023-04-13,3359,4,External,Passed,5,886.07,Yes
2022-12-14,3360,2,External,Passed,3,740.89,Yes
2022-11-14,3361,1,External,Passed,1,921.81,No
2023-07-31,3362,2,Internal,Passed,2,348.84,Yes
2023-05-22,3363,2,External,Completed,2,826.15,Yes
2022-12-01,3364,3,Internal,Completed,1,205.35,No
2022-08-23,3365,1,External,Incomplete,1,349.86,Yes
2022-09-20,3366,4,External,Passed,1,546.47,No
2023-06-09,3367,3,Internal,Passed,2,448.21,No
2022-11-28,3368,3,Internal,Incomplete,5,970.35,Yes
2022-10-01,3369,4,Internal,Completed,5,152.86,Yes
2023-06-06,3370,2,External,Completed,2,264.88,Yes
2022-12-01,3371,1,Internal,Passed,2,210.15,No
2023-05-05,3372,5,External,Passed,4,627.18,No
2022-12-29,3373,2,External,Incomplete,1,575.42,Yes
2022-11-27,3374,1,Internal,Completed,4,123.64,Yes
2023-06-30,3375,5,Internal,Failed,1,655.61,No
2023-02-20,3376,4,External,Incomplete,4,410.54,No
2022-10-24,3377,1,Internal,Completed,2,485.17,Yes
2023-07-08,3378,5,External,Passed,1,731.18,Yes
2023-01-12,3379,5,Internal,Failed,3,849.25,No
2022-10-26,3380,5,Internal,Incomplete,1,399.81,No
2022-08-30,3381,2,Internal,Incomplete,4,604.06,No
2023-04-14,3382,4,Internal,Failed,2,815.35,Yes
2022-11-16,3383,3,Internal,Failed,4,750.79,No
2022-11-19,3384,3,Internal,Passed,1,981.44,Yes
2023-02-10,3385,5,External,Failed,5,553.4,Yes
2022-08-26,3386,3,External,Incomplete,1,348.3,No
2022-10-16,3387,5,Internal,Completed,3,912.09,Yes
2022-11-03,3388,3,External,Failed,2,278.04,Yes
2022-10-18,3389,4,External,Completed,5,812.22,Yes
2022-11-06,3390,3,Internal,Failed,3,765.2,Yes
2023-04-01,3391,1,Internal,Incomplete,2,374.13,Yes
2023-01-23,3392,5,External,Completed,3,319.39,No
2023-07-30,3393,3,External,Passed,5,538.8,Yes
2022-09-12,3394,3,External,Incomplete,3,845.75,Yes
2022-08-24,3395,1,Internal,Failed,3,745.69,No
2023-04-15,3396,3,External,Passed,4,743.92,No
2022-10-05,3397,4,Internal,Incomplete,2,826.58,No
2022-08-24,3398,4,External,Passed,2,155.61,Yes
2022-12-01,3399,3,External,Failed,3,898.26,Yes
2023-07-21,3400,3,External,Passed,1,639.06,Yes
2023-04-25,3401,4,Internal,Passed,5,605.29,Yes
2023-07-05,3402,2,External,Incomplete,2,783.25,No
2023-06-08,3403,1,External,Completed,5,406.68,No
2023-04-10,3404,2,Internal,Incomplete,4,518.46,No
2023-04-05,3405,2,External,Completed,1,397.18,No
2023-04-27,3406,2,Internal,Incomplete,1,538.94,No
2023-02-06,3407,3,External,Incomplete,1,501.87,Yes
2022-08-13,3408,3,External,Failed,5,877.62,No
2023-07-27,3409,5,Internal,Failed,2,575.11,No
2023-03-05,3410,3,External,Failed,2,729.76,Yes
2023-05-31,3411,2,Internal,Incomplete,5,961.53,Yes
2022-10-07,3412,3,External,Incomplete,2,966.67,Yes
2023-03-20,3413,2,External,Passed,5,394.1,Yes
2023-07-23,3414,4,External,Incomplete,2,616.09,Yes
2022-09-16,3415,3,Internal,Completed,4,103.35,Yes
2023-02-18,3416,3,External,Incomplete,5,488.05,Yes
2023-03-10,3417,4,External,Incomplete,5,906.21,Yes
2023-06-15,3418,5,Internal,Completed,4,397.08,Yes
2023-05-18,3419,4,External,Passed,3,999.72,Yes
2022-12-15,3420,4,External,Passed,2,489.02,No
2023-01-22,3421,2,External,Passed,1,786.71,No
2023-03-13,3422,1,Internal,Failed,1,707.96,No
2022-10-14,3423,5,External,Completed,1,439.65,Yes
2022-08-18,3424,4,Internal,Completed,5,981.13,No
2023-05-19,3425,5,External,Completed,3,184.27,No
2023-05-02,3426,3,Internal,Failed,5,675.37,Yes
2023-07-15,3427,3,Internal,Failed,2,606.11,Yes
2022-09-12,3428,2,External,Incomplete,4,673.02,No
2022-08-13,3429,3,External,Failed,2,413.28,Yes
2022-12-15,3430,4,External,Completed,3,663.78,Yes
2023-07-13,3431,5,External,Failed,5,399.03,Yes
